t,error_m,ee_x,ee_y,ee_z,q0,q1,q2,q3,q4,q5,q6
2.566666666666666430e+00,2.977382402541555416e-03,3.044909834861755371e-01,1.792539060115814209e-01,4.863604605197906494e-01,1.116340000478992234e-01,-5.283695585155605556e-01,4.568405209134233577e-03,-2.264738112585960916e+00,6.883785706555064499e-01,1.388306956583253982e+00,9.558290419100077262e-01
2.583333333333333481e+00,2.991532177365110318e-03,3.044717609882354736e-01,1.792783141136169434e-01,4.851678013801574707e-01,1.116587496847683270e-01,-5.246618505429976320e-01,2.304603945084702024e-03,-2.266600551783844786e+00,6.926429768764994499e-01,1.385405272815121380e+00,9.575339035807006738e-01
2.600000000000000089e+00,3.003590356987735806e-03,3.044544458389282227e-01,1.792847663164138794e-01,4.839757680892944336e-01,1.116907473872108536e-01,-5.209266805828542957e-01,-3.727113088465268745e-06,-2.268463902026925272e+00,6.968753571744817910e-01,1.382475143556931796e+00,9.592205896725070069e-01
2.616666666666666696e+00,3.013537795558693735e-03,3.044389784336090088e-01,1.792733371257781982e-01,4.827849566936492920e-01,1.117299342520427646e-01,-5.171655797202577842e-01,-2.356304963583102669e-03,-2.270327872065238228e+00,7.010754083089495436e-01,1.379517553344467906e+00,9.608893152567564711e-01
2.633333333333333304e+00,3.021395854433582984e-03,3.044253587722778320e-01,1.792440712451934814e-01,4.815957844257354736e-01,1.117761938995986970e-01,-5.133800282507416934e-01,-4.752868783634920345e-03,-2.272192218175757006e+00,7.052428389901851391e-01,1.376533460730804403e+00,9.625402923906540842e-01
2.649999999999999911e+00,3.027102123315901592e-03,3.044136464595794678e-01,1.791969239711761475e-01,4.804087877273559570e-01,1.118290125315142408e-01,-5.095715021281421730e-01,-7.193117054310827277e-03,-2.274056632539126266e+00,7.093776026766543952e-01,1.373523820022881869e+00,9.641737459510734132e-01
2.666666666666666519e+00,3.030634370995604395e-03,3.044039607048034668e-01,1.791318058967590332e-01,4.792243242263793945e-01,1.118874322090987333e-01,-5.057413650023055984e-01,-9.676759986982879161e-03,-2.275921245539858084e+00,7.134799079555664836e-01,1.370489683433597117e+00,9.657897887196505993e-01
2.683333333333333126e+00,3.032606676144725469e-03,3.043958842754364014e-01,1.790488809347152710e-01,4.780422151088714600e-01,1.119523571479156543e-01,-5.018906542140150195e-01,-1.220357071533872441e-02,-2.277786677951521899e+00,7.175487178299518876e-01,1.367431477426779063e+00,9.673888696991720382e-01
2.700000000000000178e+00,3.033368855533569598e-03,3.043892383575439453e-01,1.789481937885284424e-01,4.768624603748321533e-01,1.120236795089619014e-01,-4.980204992472626602e-01,-1.477336331743282251e-02,-2.279653692469509885e+00,7.215837441678589759e-01,1.364349987444961387e+00,9.689711236341310707e-01
2.716666666666666785e+00,3.033500762518509877e-03,3.043835759162902832e-01,1.788297742605209351e-01,4.756850600242614746e-01,1.121013542779415728e-01,-4.941321417221666845e-01,-1.738592715204779343e-02,-2.281522863669665835e+00,7.255847002104958143e-01,1.361244598414347529e+00,9.705366003450448531e-01
2.733333333333333393e+00,3.033580463409887851e-03,3.043782114982604980e-01,1.786936074495315552e-01,4.745105206966400146e-01,1.121854192449233262e-01,-4.902272233798155021e-01,-2.004144757637129487e-02,-2.283394314254346913e+00,7.295514570523371489e-01,1.358113603623682719e+00,9.720851631335840626e-01
2.750000000000000000e+00,3.033919619247715978e-03,3.043727278709411621e-01,1.785393208265304565e-01,4.733396470546722412e-01,1.122746591173881814e-01,-4.863075630218348655e-01,-2.274037226474292725e-02,-2.285267797366884235e+00,7.334847352230279283e-01,1.354955006481949109e+00,9.736162222112537679e-01
2.766666666666666607e+00,3.035162883197103662e-03,3.043662309646606445e-01,1.783671230077743530e-01,4.721731245517730713e-01,1.123705180894923189e-01,-4.823746365381578194e-01,-2.548330641767701868e-02,-2.287142688677942459e+00,7.373837877985786049e-01,1.351766089967481710e+00,9.751294860892227856e-01
2.783333333333333215e+00,3.037604072236605758e-03,3.043582737445831299e-01,1.781768947839736938e-01,4.710117578506469727e-01,1.124730184710974468e-01,-4.784297131078920629e-01,-2.827086284405392475e-02,-2.289018193723151740e+00,7.412487401846384882e-01,1.348544609251900228e+00,9.766241236661855618e-01
2.799999999999999822e+00,3.041449049941002611e-03,3.043484985828399658e-01,1.779685467481613159e-01,4.698563814163208008e-01,1.125821507895482243e-01,-4.744738336100095544e-01,-3.110365071144728308e-02,-2.290893441727889890e+00,7.450797928639162349e-01,1.345288755538336600e+00,9.780991096365404536e-01
2.816666666666666430e+00,3.046713353426593485e-03,3.043369054794311523e-01,1.777418255805969238e-01,4.687076508998870850e-01,1.126978708994393480e-01,-4.705078740123910808e-01,-3.398265643628847060e-02,-2.292767648296232696e+00,7.488771654002051026e-01,1.341997309145384953e+00,9.795533995081886491e-01
2.833333333333333481e+00,3.053206405541496367e-03,3.043239116668701172e-01,1.774958074092864990e-01,4.675662517547607422e-01,1.128190939140446269e-01,-4.665325338298872415e-01,-3.691018855584516506e-02,-2.294640364566787216e+00,7.526415157546341161e-01,1.338669763800166779e+00,9.809860208249194802e-01
2.850000000000000089e+00,3.060884861602944200e-03,3.043098747730255127e-01,1.772296428680419922e-01,4.664326012134552002e-01,1.129463098755727618e-01,-4.625482170000608795e-01,-3.988941052320942732e-02,-2.296511347178560314e+00,7.563727468204715088e-01,1.335305773534110951e+00,9.823965783888639614e-01
2.866666666666666696e+00,3.069609976816428144e-03,3.042953312397003174e-01,1.769423037767410278e-01,4.653070867061614990e-01,1.130799283734860439e-01,-4.585550793005114256e-01,-4.292399760672335751e-02,-2.298380354196022601e+00,7.600708905631295975e-01,1.331905170597716292e+00,9.837848483869175986e-01
2.883333333333333304e+00,3.079139095418625960e-03,3.042809963226318359e-01,1.766327321529388428e-01,4.641900062561035156e-01,1.132203374579928146e-01,-4.545529943256487737e-01,-4.601785741644310451e-02,-2.300247007093870977e+00,7.637360499041832007e-01,1.328467946002251709e+00,9.851505686029422559e-01
2.899999999999999911e+00,3.089321562432364044e-03,3.042674660682678223e-01,1.762999296188354492e-01,4.630817174911499023e-01,1.133680356385165372e-01,-4.505417446241142820e-01,-4.917471576429110341e-02,-2.302110862607012365e+00,7.673684823410816813e-01,1.324994221512334924e+00,9.864935127013831906e-01
2.916666666666666519e+00,3.099916193428659678e-03,3.042553961277008057e-01,1.759432703256607056e-01,4.619825184345245361e-01,1.135239898424730276e-01,-4.465210885557989173e-01,-5.239786580618099182e-02,-2.303971452583329249e+00,7.709685087251004765e-01,1.321484276306923222e+00,9.878135714708285997e-01
2.933333333333333126e+00,3.110953966235208232e-03,3.042451143264770508e-01,1.755625158548355103e-01,4.608925879001617432e-01,1.136901647493957918e-01,-4.424907193404530870e-01,-5.569006232718664434e-02,-2.305828322533414632e+00,7.745363339803247316e-01,1.317938575842391824e+00,9.891108183262763420e-01
2.950000000000000178e+00,3.122494128701185957e-03,3.042368292808532715e-01,1.751578301191329956e-01,4.598121047019958496e-01,1.138688441540328666e-01,-4.384504647162605351e-01,-5.905339715317750593e-02,-2.307681079339769514e+00,7.780722140283181654e-01,1.314357792952888460e+00,9.903854339368002302e-01
2.966666666666666785e+00,3.134612905693492588e-03,3.042306900024414062e-01,1.747295409440994263e-01,4.587412774562835693e-01,1.140621142274522992e-01,-4.344002041889988286e-01,-6.248917797585810258e-02,-2.309529164964251979e+00,7.815767633614000287e-01,1.310742555827002720e+00,9.916375100908404461e-01
2.983333333333333393e+00,3.147515348256083294e-03,3.042265474796295166e-01,1.742784380912780762e-01,4.576803147792816162e-01,1.142727422701289436e-01,-4.303399768046533014e-01,-6.599797007680352490e-02,-2.311371943573372167e+00,7.850503405992125261e-01,1.307093431646054071e+00,9.928672181726780899e-01
3.000000000000000000e+00,3.161305466402003928e-03,3.042242825031280518e-01,1.738054007291793823e-01,4.566294848918914795e-01,1.145027489034848855e-01,-4.262701739134598378e-01,-6.957955565302920142e-02,-2.313209069284114516e+00,7.884937102333472447e-01,1.303411177642646912e+00,9.940747192654644238e-01
3.016666666666666607e+00,3.176281242946451568e-03,3.042234480381011963e-01,1.733115911483764648e-01,4.555889070034027100e-01,1.147547929484750151e-01,-4.221914823036271303e-01,-7.323309748527931373e-02,-2.315040383975134120e+00,7.919072754848686113e-01,1.299696659974763469e+00,9.952603530236662221e-01
3.033333333333333215e+00,3.192625290556397235e-03,3.042236864566802979e-01,1.727982014417648315e-01,4.545585215091705322e-01,1.150311856393758519e-01,-4.181042689311428862e-01,-7.695737667880545030e-02,-2.316865810269507886e+00,7.952913857962938815e-01,1.295950945651173525e+00,9.964244478681014705e-01
3.049999999999999822e+00,3.210287485775125457e-03,3.042249679565429688e-01,1.722662746906280518e-01,4.535379707813262939e-01,1.153333801728364666e-01,-4.140078063920931695e-01,-8.075096257867966920e-02,-2.318685255874327833e+00,7.986464467128755462e-01,1.292175262364230637e+00,9.975672271652191725e-01
3.066666666666666430e+00,3.229174989934031036e-03,3.042273819446563721e-01,1.717166006565093994e-01,4.525267481803894043e-01,1.156619233019997722e-01,-4.099009652663319625e-01,-8.461226281048762898e-02,-2.320498477140426008e+00,8.019729471639304164e-01,1.288370851111535043e+00,9.986889934808097502e-01
3.083333333333333481e+00,3.248979569562514269e-03,3.042311966419219971e-01,1.711498647928237915e-01,4.515244960784912109e-01,1.160168436778151457e-01,-4.057827012139110234e-01,-8.853954099128563682e-02,-2.322304970256739320e+00,8.052713845634057455e-01,1.284538853096698352e+00,9.997902594530214682e-01
3.100000000000000089e+00,3.269377814848622998e-03,3.042365312576293945e-01,1.705667972564697266e-01,4.505311548709869385e-01,1.163981617969831739e-01,-4.016525527476338953e-01,-9.253088619848992558e-02,-2.324103774222497698e+00,8.085420706280296299e-01,1.280680040929772057e+00,1.000871605535929021e+00
3.116666666666666696e+00,3.289914642202293633e-03,3.042435348033905029e-01,1.699679642915725708e-01,4.495472013950347900e-01,1.168054983652798556e-01,-3.975109334772852221e-01,-9.658421321202689813e-02,-2.325893379029029706e+00,8.117852972772408027e-01,1.276794770010553748e+00,1.001933473997025370e+00
3.133333333333333304e+00,3.310094907827442097e-03,3.042523562908172607e-01,1.693538427352905273e-01,4.485733807086944580e-01,1.172378784446811290e-01,-3.933589166201674758e-01,-1.006973370765496117e-01,-2.327672005750683226e+00,8.150014165920442810e-01,1.272883215997529627e+00,1.002976108252211729e+00
3.149999999999999911e+00,3.329588254076960505e-03,3.042630553245544434e-01,1.687248647212982178e-01,4.476101994514465332e-01,1.176943303631129700e-01,-3.891972710234046784e-01,-1.048680195200110687e-01,-2.329438170321862511e+00,8.181906271443032397e-01,1.268945546329843577e+00,1.003999830052982212e+00
3.166666666666666519e+00,3.347947442497899422e-03,3.042757809162139893e-01,1.680815517902374268e-01,4.466581642627716064e-01,1.181736380640990430e-01,-3.850267793181814113e-01,-1.090935305504544262e-01,-2.331190456201442274e+00,8.213532113107415711e-01,1.264981973634115908e+00,1.005004998198608668e+00
3.183333333333333126e+00,3.364901897172198515e-03,3.042903244495391846e-01,1.674246490001678467e-01,4.457177817821502686e-01,1.186753908723696682e-01,-3.808484967612379424e-01,-1.133710038606544762e-01,-2.332927478426968904e+00,8.244890474866080066e-01,1.260992628948284011e+00,1.005992068595367384e+00
3.200000000000000178e+00,3.380094879008238313e-03,3.043065667152404785e-01,1.667548567056655884e-01,4.447896182537078857e-01,1.191992502257270825e-01,-3.766639260368603304e-01,-1.176976212516500364e-01,-2.334647842269981233e+00,8.275979096350379871e-01,1.256977641576682680e+00,1.006961565481866661e+00
3.216666666666666785e+00,3.393220652404518606e-03,3.043243288993835449e-01,1.660727113485336304e-01,4.438744783401489258e-01,1.197446080477807540e-01,-3.724750106531012350e-01,-1.220708185785110284e-01,-2.336350174102561628e+00,8.306795873615876458e-01,1.252937151845729291e+00,1.007913811906334001e+00
3.233333333333333393e+00,3.403972441619661747e-03,3.043435215950012207e-01,1.653785854578018188e-01,4.429731965065002441e-01,1.203107246757660204e-01,-3.682840372102659243e-01,-1.264883958311437406e-01,-2.338033138827747326e+00,8.337338053149340178e-01,1.248871303287386159e+00,1.008848871352009846e+00
3.250000000000000000e+00,3.412055950812040422e-03,3.043641746044158936e-01,1.646725535392761230e-01,4.420867860317230225e-01,1.208962337668810089e-01,-3.640935483373486381e-01,-1.309483727032365319e-01,-2.339695347410919446e+00,8.367604089600970685e-01,1.244780351264556995e+00,1.009766354087654694e+00
3.266666666666666607e+00,3.417143577028465898e-03,3.043863773345947266e-01,1.639546900987625122e-01,4.412162303924560547e-01,1.214999941488004720e-01,-3.599061798570140636e-01,-1.354489588814316026e-01,-2.341335294616745166e+00,8.397589264307205870e-01,1.240664677549355721e+00,1.010665624412028007e+00
3.283333333333333215e+00,3.418949860638965162e-03,3.044103980064392090e-01,1.632247865200042725e-01,4.403624534606933594e-01,1.221204446648021524e-01,-3.557243844278258349e-01,-1.399886027671331246e-01,-2.342951332918227436e+00,8.427288083880127845e-01,1.236524626284075890e+00,1.011545648991135415e+00
3.299999999999999822e+00,3.417151277821565882e-03,3.044365346431732178e-01,1.624825745820999146e-01,4.395265579223632812e-01,1.227556685624534433e-01,-3.515505968827706829e-01,-1.445658043954481942e-01,-2.344541656482536318e+00,8.456696071128091408e-01,1.232360412643982883e+00,1.012405172625648886e+00
3.316666666666666430e+00,3.411440231018563612e-03,3.044650852680206299e-01,1.617278307676315308e-01,4.387095272541046143e-01,1.234037594833638646e-01,-3.473871631439496288e-01,-1.491788007557370288e-01,-2.346104319529254578e+00,8.485809241798939473e-01,1.228172030852241026e+00,1.013242645066748659e+00
3.333333333333333481e+00,3.401492879953684455e-03,3.044962584972381592e-01,1.609604209661483765e-01,4.379124343395233154e-01,1.240629632105809815e-01,-3.432363091284154621e-01,-1.538256861386362861e-01,-2.347637410796810986e+00,8.514623078195078243e-01,1.223959342726057331e+00,1.014056260441387858e+00
3.350000000000000089e+00,3.387043075933791544e-03,3.045302927494049072e-01,1.601801663637161255e-01,4.371361732482910156e-01,1.247311479825181230e-01,-3.391002480001086838e-01,-1.585044974700869080e-01,-2.349139169859239207e+00,8.543135653118663075e-01,1.219722134976904071e+00,1.014843984960255074e+00
3.366666666666666696e+00,3.367724865720906745e-03,3.045670390129089355e-01,1.593873351812362671e-01,4.363819658756256104e-01,1.254075935038839462e-01,-3.349815707602688541e-01,-1.632131318040226375e-01,-2.350607864637872080e+00,8.571346236581364186e-01,1.215459888174217351e+00,1.015603656196363058e+00
3.383333333333333304e+00,3.343118918923145000e-03,3.046065270900726318e-01,1.585820913314819336e-01,4.356509149074554443e-01,1.260911707899328993e-01,-3.308830240196407591e-01,-1.679495872604732098e-01,-2.352041993655969776e+00,8.599257672753635173e-01,1.211172063792255393e+00,1.016332984584634280e+00
3.399999999999999911e+00,3.312961042940171935e-03,3.046485781669616699e-01,1.577645987272262573e-01,4.349440634250640869e-01,1.267807284807032364e-01,-3.268072287986706903e-01,-1.727120131959702931e-01,-2.353440434265583026e+00,8.626873378183855801e-01,1.206858101659579630e+00,1.017029624779483665e+00
3.416666666666666519e+00,3.277093976985201960e-03,3.046931326389312744e-01,1.569348424673080444e-01,4.342621862888336182e-01,1.274750324616918118e-01,-3.227565354407286868e-01,-1.774988200579986908e-01,-2.354802532548925242e+00,8.654196325260600231e-01,1.202517495449048957e+00,1.017691336567127625e+00
3.433333333333333126e+00,3.235526621789990443e-03,3.047400414943695068e-01,1.560927480459213257e-01,4.336058795452117920e-01,1.281728463457205980e-01,-3.187329327448683580e-01,-1.823087142525688931e-01,-2.356128040283177238e+00,8.681228776015365023e-01,1.198149849678617151e+00,1.018316039234962611e+00
3.449999999999999734e+00,3.188403642250141768e-03,3.047892153263092041e-01,1.552381813526153564e-01,4.329753816127777100e-01,1.288729941036862725e-01,-3.147380424881023320e-01,-1.871406674878001719e-01,-2.357417023853954241e+00,8.707972387549401949e-01,1.193754882931775452e+00,1.018901844914518628e+00
3.466666666666666785e+00,3.135909471912701717e-03,3.048406243324279785e-01,1.543709337711334229e-01,4.323708713054656982e-01,1.295742409688173113e-01,-3.107731732673290059e-01,-1.919938643431860215e-01,-2.358669792082934258e+00,8.734428997355332402e-01,1.189332425176484964e+00,1.019447054113125972e+00
3.483333333333333393e+00,3.078411725079122259e-03,3.048941195011138916e-01,1.534908264875411987e-01,4.317922592163085938e-01,1.302755497682389629e-01,-3.068393688195112934e-01,-1.968675487018128611e-01,-2.359886917977993548e+00,8.760599173550026597e-01,1.184882433717032502e+00,1.019950039379702300e+00
3.500000000000000000e+00,3.016318860919913088e-03,3.049495220184326172e-01,1.525977253913879395e-01,4.312393665313720703e-01,1.309760829427381035e-01,-3.029373949720915449e-01,-2.017609646700395110e-01,-2.361069207098057010e+00,8.786482229599894556e-01,1.180404949506691281e+00,1.020409205799775121e+00
3.516666666666666607e+00,2.950090469646856825e-03,3.050067722797393799e-01,1.516913920640945435e-01,4.307118654251098633e-01,1.316744407944065720e-01,-2.990677518269996837e-01,-2.066732861048290737e-01,-2.362217538382733295e+00,8.812078927682172047e-01,1.175900025834556661e+00,1.020823207827161516e+00
3.533333333333333215e+00,2.880262237379554134e-03,3.050657212734222412e-01,1.507716178894042969e-01,4.302093684673309326e-01,1.323691953680156685e-01,-2.952307894518085840e-01,-2.116036359137328793e-01,-2.363332764286680376e+00,8.837390364571114931e-01,1.171367735233404428e+00,1.021190889136238900e+00
3.549999999999999822e+00,2.807253051715054119e-03,3.051264286041259766e-01,1.498380601406097412e-01,4.297316670417785645e-01,1.330584972944408306e-01,-2.914268688121883777e-01,-2.165510803621737701e-01,-2.364415640899615756e+00,8.862419629717145364e-01,1.166808189023504694e+00,1.021511113479559807e+00
3.566666666666666430e+00,2.731280207298012082e-03,3.051890134811401367e-01,1.488905102014541626e-01,4.292787909507751465e-01,1.337405208398233236e-01,-2.876566974679493627e-01,-2.215144579137861836e-01,-2.365466251866182201e+00,8.887172302306315386e-01,1.162221579916943748e+00,1.021782582305139853e+00
3.583333333333333481e+00,2.652387138831510064e-03,3.052536547183990479e-01,1.479288041591644287e-01,4.288510978221893311e-01,1.344135240882810833e-01,-2.839212858073281720e-01,-2.264924826284007708e-01,-2.366484244474263754e+00,8.911655261739543921e-01,1.157608160358877480e+00,1.022003765937022246e+00
3.600000000000000089e+00,2.570653183077395258e-03,3.053205907344818115e-01,1.469527035951614380e-01,4.284489452838897705e-01,1.350754949607281263e-01,-2.802217743219303503e-01,-2.314838022058635369e-01,-2.367469165455848845e+00,8.935876496609176378e-01,1.152968229019101010e+00,1.022173000679180710e+00
3.616666666666666696e+00,2.486165619062708030e-03,3.053900003433227539e-01,1.459620594978332520e-01,4.280727207660675049e-01,1.357246875647929174e-01,-2.765592767567813803e-01,-2.364870480334420044e-01,-2.368420632141195359e+00,8.959842690474019156e-01,1.148302094888277169e+00,1.022288628247504993e+00
3.633333333333333304e+00,2.399168654463800995e-03,3.054619431495666504e-01,1.449567675590515137e-01,4.277226328849792480e-01,1.363596385242175912e-01,-2.729347841633517624e-01,-2.415008823479599664e-01,-2.369338436254805114e+00,8.983559020335082357e-01,1.143610066683452331e+00,1.022349063764013577e+00
3.649999999999999911e+00,2.310045066866928381e-03,3.055364191532135010e-01,1.439367383718490601e-01,4.273987114429473877e-01,1.369785431434817069e-01,-2.693492488306660770e-01,-2.465237337406372686e-01,-2.370222978377603873e+00,9.007031186915233079e-01,1.138892476949763699e+00,1.022353712314297836e+00
3.666666666666666519e+00,2.219354682870041968e-03,3.056131303310394287e-01,1.429020166397094727e-01,4.271008968353271484e-01,1.375799355883840225e-01,-2.658035540877237701e-01,-2.515539199668080927e-01,-2.371075036206711673e+00,9.030263898556640800e-01,1.134149670488432404e+00,1.022302724424024589e+00
3.683333333333333126e+00,2.127660375928667070e-03,3.056918978691101074e-01,1.418526619672775269e-01,4.268289804458618164e-01,1.381623041663424534e-01,-2.622984933555245202e-01,-2.565897339044549974e-01,-2.371895611441501739e+00,9.053262339287573290e-01,1.129382027585510206e+00,1.022196676106598590e+00
3.699999999999999734e+00,2.035617877606930252e-03,3.057723343372344971e-01,1.407888531684875488e-01,4.265827238559722900e-01,1.387245162525607700e-01,-2.588347641317287340e-01,-2.616295222674474008e-01,-2.372685788074787805e+00,9.076030741468428253e-01,1.124589902931962371e+00,1.022036436931767600e+00
3.716666666666666785e+00,1.943854793543363683e-03,3.058542013168334961e-01,1.397106945514678955e-01,4.263619780540466309e-01,1.392653393664944894e-01,-2.554131218417779459e-01,-2.666716999905361374e-01,-2.373446591093267166e+00,9.098575370627109971e-01,1.119773655525862388e+00,1.021823129262221519e+00
3.733333333333333393e+00,1.853261306615179137e-03,3.059369325637817383e-01,1.386183053255081177e-01,4.261664748191833496e-01,1.397838195597239375e-01,-2.520340467726442379e-01,-2.717147647217634243e-01,-2.374178977067777030e+00,9.120894328099358184e-01,1.114932909007901429e+00,1.021557929613044813e+00
3.750000000000000000e+00,1.764254547754074776e-03,3.060205578804016113e-01,1.375119239091873169e-01,4.259962439537048340e-01,1.402789643578822021e-01,-2.486985711840963564e-01,-2.767573203779033486e-01,-2.374883872834765874e+00,9.143003460962888518e-01,1.110069024219737743e+00,1.021242109598093473e+00
3.766666666666666607e+00,1.677601957470701600e-03,3.061048090457916260e-01,1.363917142152786255e-01,4.258511364459991455e-01,1.407499850387767537e-01,-2.454073650157705955e-01,-2.817981079922051157e-01,-2.375562177715611067e+00,9.164908847453773211e-01,1.105182516098199841e+00,1.020876784112338287e+00
3.783333333333333215e+00,1.594176992371820669e-03,3.061893582344055176e-01,1.352578252553939819e-01,4.257310330867767334e-01,1.411964228721184489e-01,-2.421611644174125055e-01,-2.868361521406274095e-01,-2.376214706717203029e+00,9.186613580867596385e-01,1.100273763417987993e+00,1.020463137672968257e+00
3.799999999999999822e+00,1.514978020635872075e-03,3.062739670276641846e-01,1.341102868318557739e-01,4.256358444690704346e-01,1.416177258657402571e-01,-2.389606749072255287e-01,-2.918706937931624390e-01,-2.376842191770114354e+00,9.208120045625519667e-01,1.095343164472279307e+00,1.020002424890136483e+00
3.816666666666666430e+00,1.441097278541005272e-03,3.063584566116333008e-01,1.329490989446640015e-01,4.255654513835906982e-01,1.420134306699564475e-01,-2.358064905281379020e-01,-2.969011765315961449e-01,-2.377445213060809248e+00,9.229432115647627777e-01,1.090391238312233613e+00,1.019495929556450742e+00
3.833333333333333481e+00,1.373815501044241055e-03,3.064428269863128662e-01,1.317740678787231445e-01,4.255198538303375244e-01,1.423824082365727495e-01,-2.326990803978977729e-01,-3.019271332802151986e-01,-2.378024272074736878e+00,9.250557266385597277e-01,1.085418612961992935e+00,1.018944941846689822e+00
3.850000000000000089e+00,1.314387972512123760e-03,3.065270483493804932e-01,1.305851787328720093e-01,4.254989326000213623e-01,1.427239839319822678e-01,-2.296387715982399214e-01,-3.069480583163671228e-01,-2.378579775987312850e+00,9.271502727567472180e-01,1.080425927076464010e+00,1.018350733967525734e+00
3.866666666666666696e+00,1.264058506988476136e-03,3.066110312938690186e-01,1.293824911117553711e-01,4.255025088787078857e-01,1.430375653987643048e-01,-2.266257484975789382e-01,-3.119632351438344497e-01,-2.379112340880458643e+00,9.292274778033425831e-01,1.075413792632510690e+00,1.017714432998217733e+00
3.883333333333333304e+00,1.223972459376749568e-03,3.066945672035217285e-01,1.281661242246627808e-01,4.255303442478179932e-01,1.433226950354344609e-01,-2.236601030942828028e-01,-3.169718116241561079e-01,-2.379622660206195395e+00,9.312879250563271816e-01,1.070382828988875490e+00,1.017036992547569962e+00
3.899999999999999911e+00,1.194990405877257742e-03,3.067775070667266846e-01,1.269362419843673706e-01,4.255821406841278076e-01,1.435788088232626547e-01,-2.207418752790147598e-01,-3.219728608400101999e-01,-2.380111401034596508e+00,9.333322625432997066e-01,1.065333690352165741e+00,1.016319188268697493e+00
3.916666666666666519e+00,1.177544353570825816e-03,3.068596422672271729e-01,1.256931424140930176e-01,4.256576597690582275e-01,1.438058556025353651e-01,-2.178710845237789295e-01,-3.269654216526710622e-01,-2.380579111718221341e+00,9.353610346436781464e-01,1.060267019435181979e+00,1.015561629936849064e+00
3.933333333333333126e+00,1.171685437129973278e-03,3.069409132003784180e-01,1.244371086359024048e-01,4.257567226886749268e-01,1.440047244967059548e-01,-2.150480014057653821e-01,-3.319495918946065438e-01,-2.381026381183318996e+00,9.373751991244584358e-01,1.055184098890997735e+00,1.014764846040723034e+00
3.949999999999999734e+00,1.177091255761135912e-03,3.070211112499237061e-01,1.231684610247612000e-01,4.258792400360107422e-01,1.441732778990783004e-01,-2.122723228377515758e-01,-3.369222721181812097e-01,-2.381453153633851016e+00,9.393752310400153016e-01,1.050084886527767880e+00,1.013928992133317442e+00
3.966666666666666785e+00,1.193314015971840610e-03,3.071001470088958740e-01,1.218870803713798523e-01,4.260248541831970215e-01,1.443123089325080433e-01,-2.095439750481730978e-01,-3.418845160181060439e-01,-2.381859884469293753e+00,9.413613611467690490e-01,1.044970166028806213e+00,1.013054328419763506e+00
3.983333333333333393e+00,1.219732157779577662e-03,3.071782290935516357e-01,1.205927729606628418e-01,4.261934161186218262e-01,1.444217443143296087e-01,-2.068627388861748739e-01,-3.468367325679240221e-01,-2.382246519524113371e+00,9.433340713439412051e-01,1.039840734068465888e+00,1.012141009320885576e+00
4.000000000000000000e+00,1.255460963287392470e-03,3.072552680969238281e-01,1.192853078246116638e-01,4.263847172260284424e-01,1.445014477737885661e-01,-2.042281164861413922e-01,-3.517792518642132715e-01,-2.382612779761481114e+00,9.452932078579554531e-01,1.034696759276386935e+00,1.011189252110542336e+00
4.016666666666666607e+00,1.299501892442324683e-03,3.073316216468811035e-01,1.179646551609039307e-01,4.265987277030944824e-01,1.445514153085921960e-01,-2.016401039771431869e-01,-3.567122058723011802e-01,-2.382958243467065529e+00,9.472400286339757169e-01,1.029539571789130026e+00,1.010199601280700410e+00
4.033333333333333215e+00,1.350879054455991941e-03,3.074074089527130127e-01,1.166307851672172546e-01,4.268354773521423340e-01,1.445716312022447270e-01,-1.990984781129533365e-01,-3.616355554393739791e-01,-2.383282448366042416e+00,9.491751404995608654e-01,1.024369870759123335e+00,1.009172671627561968e+00
4.049999999999999822e+00,1.408378984840997225e-03,3.074826598167419434e-01,1.152838990092277527e-01,4.270948171615600586e-01,1.445627813076900414e-01,-1.966030280815004305e-01,-3.665491286375399116e-01,-2.383584889883834101e+00,9.510990513703355687e-01,1.019188353726296015e+00,1.008109173517743873e+00
4.066666666666666430e+00,1.470997899630384223e-03,3.075574040412902832e-01,1.139241382479667664e-01,4.273766875267028809e-01,1.445251829578219904e-01,-1.941535144139554248e-01,-3.714526707821619866e-01,-2.383865101546631227e+00,9.530123320077638072e-01,1.013995697355475345e+00,1.007009829428495706e+00
4.083333333333333037e+00,1.537700906540800895e-03,3.076314628124237061e-01,1.125515848398208618e-01,4.276808798313140869e-01,1.444591828126472743e-01,-1.917493914965576474e-01,-3.763458672478184885e-01,-2.384122655263267276e+00,9.549147714041982260e-01,1.008791923104850330e+00,1.005875251661903835e+00
4.099999999999999645e+00,1.607769093398851582e-03,3.077050745487213135e-01,1.111665293574333191e-01,4.280073940753936768e-01,1.443652937891141685e-01,-1.893906281576000217e-01,-3.812283748041021547e-01,-2.384357134894893093e+00,9.568077305050904924e-01,1.003578390107586316e+00,1.004706201017232958e+00
4.116666666666666252e+00,1.680129198149245317e-03,3.077778220176696777e-01,1.097691431641578674e-01,4.283558428287506104e-01,1.442442374486248569e-01,-1.870764283879101098e-01,-3.860998372566709635e-01,-2.384568170056023728e+00,9.586903723074832184e-01,9.983546597543453416e-01,1.003503138751237644e+00
