t,error_m,ee_x,ee_y,ee_z,q0,q1,q2,q3,q4,q5,q6
2.766666666666666607e+00,1.750193521382400075e-03,3.059940338134765625e-01,1.794930547475814819e-01,4.748100042343139648e-01,6.340233815638569859e-02,-6.458356258064626987e-01,3.536140949837139336e-01,-2.243372822744657658e+00,1.549266528437444612e-01,1.571175562673532422e+00,1.166776338284724490e+00
2.783333333333333215e+00,2.211740905538498152e-03,3.054789602756500244e-01,1.796477138996124268e-01,4.736832678318023682e-01,6.971520721033283574e-02,-6.445072365412469750e-01,3.495196132906830955e-01,-2.245852383835614141e+00,1.543859803187046242e-01,1.571469949493047746e+00,1.169956338412058594e+00
2.799999999999999822e+00,2.529890282154260810e-03,3.050537109375000000e-01,1.799449175596237183e-01,4.721209406852722168e-01,7.577268076180346257e-02,-6.418037458123116989e-01,3.462166202432764850e-01,-2.248099561492372445e+00,1.535370748359194126e-01,1.571397747142448731e+00,1.173916727029549412e+00
2.816666666666666430e+00,2.007954897124668552e-03,3.054169714450836182e-01,1.796053498983383179e-01,4.704280495643615723e-01,8.125877005488581217e-02,-6.370802348428151740e-01,3.415874314418427260e-01,-2.249534843726830324e+00,1.517292667159015063e-01,1.571575847596790698e+00,1.178000848110337007e+00
2.833333333333333481e+00,1.387657157556575899e-03,3.065263926982879639e-01,1.795100420713424683e-01,4.691218733787536621e-01,8.671032648159633649e-02,-6.308139809683694921e-01,3.368496138622277813e-01,-2.249245250639666516e+00,1.494748316257440701e-01,1.573144379977844398e+00,1.182695369284965103e+00
2.850000000000000089e+00,1.396773291112051590e-03,3.069206178188323975e-01,1.782237589359283447e-01,4.662544429302215576e-01,9.230980404683179763e-02,-6.262048288126157436e-01,3.309382482322074659e-01,-2.253691365572363825e+00,1.465614735554033043e-01,1.574169963072014067e+00,1.187330311337291056e+00
2.866666666666666696e+00,1.570813327650633518e-03,3.068770170211791992e-01,1.776452958583831787e-01,4.649239182472229004e-01,9.816880976988885676e-02,-6.246950372450105204e-01,3.257656784364617031e-01,-2.256790718440362387e+00,1.446740706517336272e-01,1.575463549381961981e+00,1.191888141765076181e+00
2.883333333333333304e+00,2.247676942844674397e-03,3.067344427108764648e-01,1.768430769443511963e-01,4.631994068622589111e-01,1.038552340420636488e-01,-6.223462506858764565e-01,3.203905142131173722e-01,-2.259981660687030214e+00,1.427292999100187865e-01,1.575493684882135259e+00,1.196218249511918685e+00
2.899999999999999911e+00,2.337357520009433060e-03,3.061913549900054932e-01,1.762415319681167603e-01,4.622200429439544678e-01,1.095902510318301909e-01,-6.224125018809918419e-01,3.150783068539163012e-01,-2.263209560801217712e+00,1.417548704249778357e-01,1.575576278496217952e+00,1.200301634048429600e+00
2.916666666666666519e+00,2.443025776082244187e-03,3.057960569858551025e-01,1.761647015810012817e-01,4.610823988914489746e-01,1.157678767512349133e-01,-6.212593946661285615e-01,3.105391441020672882e-01,-2.265838224569987513e+00,1.407421236070642845e-01,1.576186572699508126e+00,1.204486712715649777e+00
2.933333333333333126e+00,2.055747912685202718e-03,3.053658604621887207e-01,1.757521033287048340e-01,4.609837234020233154e-01,1.211536695207027781e-01,-6.219546593852514071e-01,3.056918368799079744e-01,-2.267432867303457833e+00,1.394394611009834306e-01,1.576099016528243579e+00,1.206280702675496919e+00
2.950000000000000178e+00,2.209080623654428432e-03,3.049154281616210938e-01,1.755840629339218140e-01,4.604315757751464844e-01,1.265039994456503836e-01,-6.215863074742479233e-01,3.012122482163336890e-01,-2.269151194207846611e+00,1.388913281602461858e-01,1.575841053064239938e+00,1.208403745082875735e+00
2.966666666666666785e+00,2.935832783572587656e-03,3.042004704475402832e-01,1.749164462089538574e-01,4.595366716384887695e-01,1.320120169971935042e-01,-6.221424978700020869e-01,2.960871748815286364e-01,-2.272358803907994496e+00,1.378306091188143401e-01,1.575291395132148997e+00,1.210181532993027442e+00
2.983333333333333393e+00,2.526203230734025938e-03,3.047451376914978027e-01,1.746772229671478271e-01,4.596293866634368896e-01,1.361776000693412647e-01,-6.198963288526303517e-01,2.918927343613801906e-01,-2.271337476939727207e+00,1.359628481555426038e-01,1.575669341675531410e+00,1.212539465383524639e+00
3.000000000000000000e+00,1.850782193694270076e-03,3.052800297737121582e-01,1.744744330644607544e-01,4.581365585327148438e-01,1.412088249627637959e-01,-6.151731886155448192e-01,2.877215611183061017e-01,-2.272051817046700783e+00,1.337765773568442007e-01,1.576260414891987871e+00,1.216001053638127161e+00
3.016666666666666607e+00,1.596374402989416590e-03,3.057042658329010010e-01,1.742780208587646484e-01,4.574780166149139404e-01,1.461516314061722943e-01,-6.133567351703880233e-01,2.835238029451411235e-01,-2.273222587820294738e+00,1.317379600227576164e-01,1.578347753862624714e+00,1.218685870163759732e+00
3.033333333333333215e+00,1.312664966802090920e-03,3.057846426963806152e-01,1.735443621873855591e-01,4.554933905601501465e-01,1.512756773257267207e-01,-6.100161064034386182e-01,2.785515163794189952e-01,-2.276053814203204517e+00,1.296837575163861667e-01,1.578547644324248322e+00,1.222988292695418755e+00
3.049999999999999822e+00,1.100200607663882283e-03,3.060501217842102051e-01,1.731322258710861206e-01,4.548535645008087158e-01,1.562286279587218607e-01,-6.080546165250612090e-01,2.737066807779598987e-01,-2.276926952286235206e+00,1.279053243477814295e-01,1.579205151965292320e+00,1.226433986480035099e+00
3.066666666666666430e+00,1.727378959670330515e-03,3.057107329368591309e-01,1.719169765710830688e-01,4.532976746559143066e-01,1.611347837627780666e-01,-6.074055123188902838e-01,2.680765197179716952e-01,-2.280780358870005742e+00,1.258477643944252156e-01,1.579028388149041895e+00,1.229957069114747670e+00
3.083333333333333481e+00,1.188147535430018756e-03,3.060489296913146973e-01,1.718670725822448730e-01,4.522759318351745605e-01,1.664974147182653463e-01,-6.043741120445278447e-01,2.635541386928496044e-01,-2.281695446048397802e+00,1.244223514705396078e-01,1.580180466061974931e+00,1.233716489459900423e+00
3.100000000000000089e+00,1.510150274118673757e-03,3.059430122375488281e-01,1.710580438375473022e-01,4.509914815425872803e-01,1.714640950739005909e-01,-6.034988659739238814e-01,2.583889787273287442e-01,-2.284814613093380409e+00,1.225871285975466546e-01,1.581019703016558031e+00,1.237033556994936223e+00
3.116666666666666696e+00,1.089591952149271317e-03,3.062235713005065918e-01,1.711005270481109619e-01,4.498358666896820068e-01,1.768073113552225961e-01,-6.007059004973626104e-01,2.544789284840857646e-01,-2.286142560658305456e+00,1.207316922426652783e-01,1.582627617888320959e+00,1.241198139151314050e+00
3.133333333333333304e+00,7.836222693204216360e-04,3.064777553081512451e-01,1.705967187881469727e-01,4.490412473678588867e-01,1.817102697841833092e-01,-5.991742661261972858e-01,2.493793946948115736e-01,-2.287690020555984916e+00,1.191288475411038938e-01,1.583826073287029512e+00,1.243994577365457044e+00
3.149999999999999911e+00,1.076031779668342771e-03,3.059740364551544189e-01,1.703348159790039062e-01,4.483036696910858154e-01,1.867077546440364111e-01,-5.997800725710796810e-01,2.450712849163900475e-01,-2.290480371805717397e+00,1.185830152016575656e-01,1.584498154275511661e+00,1.245898804451541109e+00
3.166666666666666519e+00,1.671663016711892385e-03,3.054199814796447754e-01,1.692913621664047241e-01,4.477932155132293701e-01,1.908474885057869219e-01,-6.012438291210725483e-01,2.399264110784198323e-01,-2.293330523207275373e+00,1.173972903032454024e-01,1.583873034579340811e+00,1.247535039824212877e+00
3.183333333333333126e+00,1.999161284107400967e-03,3.050813674926757812e-01,1.686565130949020386e-01,4.467894434928894043e-01,1.952102102282690099e-01,-6.006467457986366387e-01,2.354504682448005093e-01,-2.295685238020138907e+00,1.161983818236680122e-01,1.583482561094195828e+00,1.250745791502154924e+00
3.200000000000000178e+00,3.024445410587270518e-03,3.040285706520080566e-01,1.689563989639282227e-01,4.457180500030517578e-01,1.998886042914947703e-01,-6.012571757148222895e-01,2.335883009949639155e-01,-2.298742613112178645e+00,1.156155387528856743e-01,1.583227713986349316e+00,1.253221224169777104e+00
3.216666666666666785e+00,2.826420982134621087e-03,3.043469786643981934e-01,1.687903553247451782e-01,4.448689222335815430e-01,2.040206671593990384e-01,-5.987823344733752551e-01,2.297716402835496829e-01,-2.299425026221910251e+00,1.142759241364717654e-01,1.584030939716224662e+00,1.256585154068720511e+00
3.233333333333333393e+00,2.861182057606047845e-03,3.044326305389404297e-01,1.684249937534332275e-01,4.441604614257812500e-01,2.080525686529895169e-01,-5.978273407093877001e-01,2.257089134575422651e-01,-2.300955757592481277e+00,1.131254607239926130e-01,1.584968370043403629e+00,1.259101255598612967e+00
3.250000000000000000e+00,2.507570995899523203e-03,3.051147162914276123e-01,1.681240051984786987e-01,4.435206353664398193e-01,2.116215511201632871e-01,-5.953202699556676691e-01,2.217116501964454811e-01,-2.301252570278243592e+00,1.116333545368376479e-01,1.586588275461350284e+00,1.262143164276598339e+00
3.266666666666666607e+00,2.288492728655668832e-03,3.054770231246948242e-01,1.675338149070739746e-01,4.421872496604919434e-01,2.154786202560936004e-01,-5.930377109181261819e-01,2.174531789563252659e-01,-2.303257000409790756e+00,1.098255283431837370e-01,1.588022810163785437e+00,1.265050264598472918e+00
3.283333333333333215e+00,1.752332472582561083e-03,3.061704933643341064e-01,1.666387319564819336e-01,4.417823553085327148e-01,2.183002241355030959e-01,-5.910989106607017485e-01,2.128137029126339064e-01,-2.303361936177897640e+00,1.078561664505573864e-01,1.588595590590761608e+00,1.267397490978762864e+00
3.299999999999999822e+00,1.250381123643489172e-03,3.063103854656219482e-01,1.650978773832321167e-01,4.414251148700714111e-01,2.204992054126772016e-01,-5.908662313821951839e-01,2.076536181574537565e-01,-2.304435203002662913e+00,1.060068028731380313e-01,1.587291413201889378e+00,1.268579312542588378e+00
3.316666666666666430e+00,8.495574527360340170e-04,3.063614666461944580e-01,1.631407588720321655e-01,4.397920668125152588e-01,2.223987287008074021e-01,-5.891021711729367283e-01,2.022968843798574057e-01,-2.307179326327031266e+00,1.038115077104588557e-01,1.585629303845674576e+00,1.271624880079464948e+00
3.333333333333333481e+00,1.403563108013644502e-03,3.062954246997833252e-01,1.620261967182159424e-01,4.382778704166412354e-01,2.257239904627060811e-01,-5.877049388739816749e-01,1.974947299450035831e-01,-2.310055811097633249e+00,1.022500225049630118e-01,1.585515687398463047e+00,1.275686004599109413e+00
3.350000000000000089e+00,1.397588873665273545e-03,3.060573041439056396e-01,1.620584726333618164e-01,4.373193383216857910e-01,2.295570506578927528e-01,-5.872651787436197202e-01,1.942766652110038961e-01,-2.312392168490204014e+00,1.024007287262802823e-01,1.586803610550534760e+00,1.279274707179002712e+00
3.366666666666666696e+00,2.141299838483354517e-03,3.054705262184143066e-01,1.610736548900604248e-01,4.361396431922912598e-01,2.334718953574053402e-01,-5.883768170844613232e-01,1.892103563809780786e-01,-2.316457416024152671e+00,1.018317200848144755e-01,1.587070914531009569e+00,1.282716315818132058e+00
3.383333333333333304e+00,1.880535758906260986e-03,3.057270646095275879e-01,1.600992381572723389e-01,4.355820417404174805e-01,2.361860141604135710e-01,-5.875190282122039198e-01,1.844668850973849861e-01,-2.317576781688929888e+00,1.006821757192493672e-01,1.587132290201744622e+00,1.286524976825609956e+00
3.399999999999999911e+00,2.036326421433590477e-03,3.057064712047576904e-01,1.606364399194717407e-01,4.349111318588256836e-01,2.400335404239311854e-01,-5.858885983320252233e-01,1.829032659904353542e-01,-2.318153146277965870e+00,9.959969562567819179e-02,1.588195719467322409e+00,1.289561329246178722e+00
3.416666666666666519e+00,1.597350434471185143e-03,3.067809939384460449e-01,1.598013043403625488e-01,4.342048764228820801e-01,2.426060143078647424e-01,-5.824581709464825563e-01,1.786221749228528721e-01,-2.317735917433395798e+00,9.691978846413293325e-02,1.589352123598785749e+00,1.293059964347688773e+00
3.433333333333333126e+00,2.188957373017917825e-03,3.065938949584960938e-01,1.573828011751174927e-01,4.327867925167083740e-01,2.441686501367742179e-01,-5.830091906145148384e-01,1.724100029792680899e-01,-2.321824183865464519e+00,9.494519651141422600e-02,1.588260665854704490e+00,1.296328882893277967e+00
3.449999999999999734e+00,2.292242018503520221e-03,3.057142496109008789e-01,1.561200618743896484e-01,4.326244294643402100e-01,2.462656770209664392e-01,-5.861095972849122981e-01,1.681682169852870556e-01,-2.324725432605435849e+00,9.474984335134853386e-02,1.586505980791309334e+00,1.299217136272220241e+00
3.466666666666666785e+00,2.713418422873450659e-03,3.046619892120361328e-01,1.555059552192687988e-01,4.324748814105987549e-01,2.480765169525101232e-01,-5.880151816727748892e-01,1.658219887463972808e-01,-2.326362489456561988e+00,9.491343262190682362e-02,1.583526614976976221e+00,1.300241780830187155e+00
3.483333333333333393e+00,3.824316663731647248e-03,3.034422099590301514e-01,1.547721773386001587e-01,4.317661523818969727e-01,2.500077983637345458e-01,-5.902340411304084489e-01,1.637877585221648447e-01,-2.329552832500047632e+00,9.444093082803368955e-02,1.581282198043320930e+00,1.301538977106438733e+00
3.500000000000000000e+00,4.756666871823997216e-03,3.024165332317352295e-01,1.538036614656448364e-01,4.313943684101104736e-01,2.520450655727508593e-01,-5.931093335616735018e-01,1.606063520595936434e-01,-2.332641451554407386e+00,9.418340529907076597e-02,1.579564001393022554e+00,1.303442458363762935e+00
3.516666666666666607e+00,5.484714247642680576e-03,3.018213212490081787e-01,1.524468958377838135e-01,4.304661750793457031e-01,2.533867425190894918e-01,-5.943646072823982607e-01,1.565130475395992149e-01,-2.335905073399066723e+00,9.412173582020921803e-02,1.578280875928603999e+00,1.307381473818705286e+00
3.533333333333333215e+00,4.135733668942443049e-03,3.030750155448913574e-01,1.515204310417175293e-01,4.319516718387603760e-01,2.519990354425345469e-01,-5.938923685909227590e-01,1.533986494571973613e-01,-2.332457650861887721e+00,9.438091912166629571e-02,1.578113652383315468e+00,1.308738459273136812e+00
3.549999999999999822e+00,4.125265196943230309e-03,3.033894300460815430e-01,1.498894691467285156e-01,4.317118525505065918e-01,2.507930372523128892e-01,-5.932665754192869567e-01,1.505198602866937296e-01,-2.332560884547398850e+00,9.316103268883342559e-02,1.576206823699838333e+00,1.308653341397718606e+00
3.566666666666666430e+00,3.641315892137888307e-03,3.042162656784057617e-01,1.502477675676345825e-01,4.325898885726928711e-01,2.493302078580725556e-01,-5.915648356057907620e-01,1.517560740921245765e-01,-2.329199657530374168e+00,9.318739920247942621e-02,1.576271259615448450e+00,1.308317688568040538e+00
3.583333333333333481e+00,3.801556708562392126e-03,3.044099807739257812e-01,1.490419954061508179e-01,4.325265884399414062e-01,2.469819471480262651e-01,-5.907374058400022276e-01,1.508357729972926164e-01,-2.328508278152282340e+00,9.263890521796008803e-02,1.573747136959649406e+00,1.305774969445451683e+00
3.600000000000000089e+00,4.087637362951219294e-03,3.058631718158721924e-01,1.479889005422592163e-01,4.332478940486907959e-01,2.435691786528713654e-01,-5.872244189413012849e-01,1.496912530287121679e-01,-2.324132439470210088e+00,9.219871287619239852e-02,1.571984073641878643e+00,1.305673023852923054e+00
3.616666666666666696e+00,2.612994748934665146e-03,3.054346144199371338e-01,1.469782590866088867e-01,4.309327304363250732e-01,2.432696374842655274e-01,-5.844457060446316410e-01,1.488245646193789851e-01,-2.327142148894359330e+00,9.097285870043275713e-02,1.570075052248936398e+00,1.305281687886302944e+00
3.633333333333333304e+00,3.111708319811892168e-03,3.039261400699615479e-01,1.462571322917938232e-01,4.286449849605560303e-01,2.445406915587424457e-01,-5.847767639031652420e-01,1.480293760280247395e-01,-2.332417206904393137e+00,9.042624528258935701e-02,1.567850808895426606e+00,1.306735940430598930e+00
3.649999999999999911e+00,3.858543423564138927e-03,3.031897544860839844e-01,1.450739502906799316e-01,4.282898008823394775e-01,2.436974383114124398e-01,-5.857863890857537559e-01,1.462789045110474695e-01,-2.333761914229681711e+00,9.064374560872427711e-02,1.564366021703793352e+00,1.308566410760590326e+00
3.666666666666666519e+00,4.841011333601735744e-03,3.023148477077484131e-01,1.435128450393676758e-01,4.271846711635589600e-01,2.435322498049661832e-01,-5.863974270123336607e-01,1.437908463516970048e-01,-2.336599841276423728e+00,8.975075339944688091e-02,1.561012435526759612e+00,1.310409834514672855e+00
3.683333333333333126e+00,5.493642330295066441e-03,3.016076982021331787e-01,1.435372978448867798e-01,4.265502095222473145e-01,2.444518597420073380e-01,-5.865695011617323429e-01,1.440182855639926263e-01,-2.338022033977673608e+00,8.944679996514331988e-02,1.559665575765028622e+00,1.311545994780041191e+00
3.699999999999999734e+00,5.646895042817571403e-03,3.016526401042938232e-01,1.426473408937454224e-01,4.254519045352935791e-01,2.445123017358092898e-01,-5.851051749430291604e-01,1.423699683839679542e-01,-2.339525680515137651e+00,8.822443063787571704e-02,1.559187990847709537e+00,1.313743871976297495e+00
3.716666666666666785e+00,5.657947981834174703e-03,3.018638491630554199e-01,1.411293298006057739e-01,4.245524406433105469e-01,2.438747283020359646e-01,-5.838623703227010520e-01,1.394962588800820746e-01,-2.340781253733768885e+00,8.686658485212844782e-02,1.558126621794535982e+00,1.316083065729532153e+00
3.733333333333333393e+00,7.656934982282395837e-03,3.007096350193023682e-01,1.401688605546951294e-01,4.222818315029144287e-01,2.453888754013978657e-01,-5.835116934043698134e-01,1.375514241912633162e-01,-2.345742895681845575e+00,8.593831031817199262e-02,1.556533252781951315e+00,1.318045051777892773e+00
3.750000000000000000e+00,7.641297407318751664e-03,3.008726835250854492e-01,1.390860527753829956e-01,4.218404293060302734e-01,2.453324549058247539e-01,-5.824284987538914660e-01,1.351492457130437363e-01,-2.346004407380497092e+00,8.472782091776609459e-02,1.555201895967082804e+00,1.320471797825953253e+00
3.766666666666666607e+00,6.003616061978861961e-03,3.027009069919586182e-01,1.374696046113967896e-01,4.219988286495208740e-01,2.436315500796019384e-01,-5.781372122770155331e-01,1.317356960069094585e-01,-2.342635056351147771e+00,8.217743279781773713e-02,1.554969487742921652e+00,1.322900412081654320e+00
3.783333333333333215e+00,3.817930944353002242e-03,3.045625090599060059e-01,1.365063339471817017e-01,4.230440855026245117e-01,2.416058177775155802e-01,-5.748972570512136393e-01,1.296686217390110585e-01,-2.337928544332754655e+00,8.072192258335184056e-02,1.555062087974054874e+00,1.321734871299159897e+00
3.799999999999999822e+00,2.916161260778798309e-03,3.055205643177032471e-01,1.357164829969406128e-01,4.233108758926391602e-01,2.392462722494523297e-01,-5.723184927847552173e-01,1.291974608517384160e-01,-2.335285625560737266e+00,7.983949638616572031e-02,1.554001773894712946e+00,1.319832183746710186e+00
3.816666666666666430e+00,1.715864367453694096e-03,3.065596818923950195e-01,1.347655355930328369e-01,4.240851998329162598e-01,2.363607186680677652e-01,-5.700903906350758277e-01,1.286082079730893335e-01,-2.331669753165570125e+00,7.897735298018065953e-02,1.552185408687603019e+00,1.318620486014575821e+00
3.833333333333333481e+00,8.681355677035218011e-04,3.070559501647949219e-01,1.328103542327880859e-01,4.246840178966522217e-01,2.328755658272513851e-01,-5.694021888946757537e-01,1.262128231391559385e-01,-2.329592071901356753e+00,7.840461466134696078e-02,1.548567746860133543e+00,1.318081518314502931e+00
3.850000000000000089e+00,2.375607548032575116e-03,3.072216808795928955e-01,1.297311037778854370e-01,4.242797493934631348e-01,2.291213958288565167e-01,-5.688339984806759508e-01,1.222757949256503135e-01,-2.329972487580244778e+00,7.647967854514794994e-02,1.544313971843321420e+00,1.319393967771743670e+00
3.866666666666666696e+00,2.316126051011072485e-03,3.071232438087463379e-01,1.282735913991928101e-01,4.250621795654296875e-01,2.259454870701321227e-01,-5.696716981199921870e-01,1.210830164940903675e-01,-2.328518806855237600e+00,7.665607462993576093e-02,1.540357201781139551e+00,1.318988508405886551e+00
3.883333333333333304e+00,3.111771163002179184e-03,3.063581883907318115e-01,1.264359802007675171e-01,4.243486523628234863e-01,2.239241667965629068e-01,-5.703023358519894170e-01,1.192127109682601382e-01,-2.330420642240128348e+00,7.582050375969735800e-02,1.536334862158056147e+00,1.319239670334940495e+00
3.899999999999999911e+00,2.794573474235834045e-03,3.046240806579589844e-01,1.270882338285446167e-01,4.242173433303833008e-01,2.250547256002549956e-01,-5.729280860689796029e-01,1.213303661185588384e-01,-2.332287443299158713e+00,7.639801586974134806e-02,1.533084650100795754e+00,1.318591145066055681e+00
3.916666666666666519e+00,4.777129641655038748e-03,3.030094802379608154e-01,1.265541464090347290e-01,4.226861894130706787e-01,2.255035883095485860e-01,-5.736195852656474914e-01,1.214540504332538018e-01,-2.336071000707951484e+00,7.599582929377105001e-02,1.529565139460513201e+00,1.319488913801068808e+00
3.933333333333333126e+00,4.934442082832155886e-03,3.025166392326354980e-01,1.261794120073318481e-01,4.233886599540710449e-01,2.241896074310190945e-01,-5.750820975139340208e-01,1.219327745538690000e-01,-2.335257070255690515e+00,7.614327287274201550e-02,1.526663345462379251e+00,1.318760632018094459e+00
3.949999999999999734e+00,4.756664081764547247e-03,3.029495775699615479e-01,1.242165341973304749e-01,4.228756129741668701e-01,2.216591719969938645e-01,-5.730472731266316178e-01,1.193525386576097802e-01,-2.334887491867528198e+00,7.457503293732971328e-02,1.524170950131983338e+00,1.319189755207510695e+00
3.966666666666666785e+00,2.928739433512580516e-03,3.042738437652587891e-01,1.230314821004867554e-01,4.243954718112945557e-01,2.185245319593992763e-01,-5.715217974658622913e-01,1.174910804574234024e-01,-2.330162638734020408e+00,7.441397818440530221e-02,1.522494774072839396e+00,1.318241536981907602e+00
3.983333333333333393e+00,2.057912192217523865e-03,3.051283359527587891e-01,1.214456260204315186e-01,4.247001111507415771e-01,2.152724283700065411e-01,-5.692500113629410663e-01,1.157231624333896203e-01,-2.327651304714808855e+00,7.354338832057523423e-02,1.520176295018596635e+00,1.317593373715536975e+00
4.000000000000000000e+00,1.036086640797759337e-03,3.059989213943481445e-01,1.204044967889785767e-01,4.255277216434478760e-01,2.126089988846773804e-01,-5.672439460923295318e-01,1.148163240969940768e-01,-2.324055516960833678e+00,7.273788000491782091e-02,1.517866121996749973e+00,1.316493489805329764e+00
4.016666666666666607e+00,1.272826601621141482e-03,3.063586652278900146e-01,1.197327896952629089e-01,4.264627099037170410e-01,2.104112775027876525e-01,-5.667559076434302012e-01,1.145118490349387591e-01,-2.321314632789931220e+00,7.271722099263512595e-02,1.515431771353631607e+00,1.314496248472502904e+00
4.033333333333333215e+00,1.333538160001985617e-03,3.066450953483581543e-01,1.179214417934417725e-01,4.271460175514221191e-01,2.075978730139870776e-01,-5.666974053516617982e-01,1.122734022008675114e-01,-2.319544825011091493e+00,7.172149594496188274e-02,1.512146937943237512e+00,1.314247817081540592e+00
4.049999999999999822e+00,1.135861037388356028e-03,3.063013553619384766e-01,1.156476438045501709e-01,4.268123507499694824e-01,2.050861161585308401e-01,-5.666822374854445510e-01,1.094482453277239725e-01,-2.320158817938188012e+00,7.022422337638083156e-02,1.507943099902895101e+00,1.314478165633945927e+00
4.066666666666666430e+00,1.335370352121211749e-03,3.061011433601379395e-01,1.138596609234809875e-01,4.260776340961456299e-01,2.036501618989535745e-01,-5.652504999925498375e-01,1.069094349080465245e-01,-2.320684914196272874e+00,6.864298706328363087e-02,1.504468858287761224e+00,1.314095894149130972e+00
4.083333333333333037e+00,1.658196457530157226e-03,3.057232499122619629e-01,1.129549443721771240e-01,4.256272912025451660e-01,2.027606497955327380e-01,-5.645430128387689539e-01,1.062512431474861990e-01,-2.321035770951444199e+00,6.750204455502703538e-02,1.501673510963177138e+00,1.313263200210760928e+00
4.099999999999999645e+00,9.402824373068291702e-04,3.062323629856109619e-01,1.121161952614784241e-01,4.263156354427337646e-01,2.010205123400716221e-01,-5.629970828197268240e-01,1.052997531301528289e-01,-2.318099348560877626e+00,6.685891129445947767e-02,1.499124169909889170e+00,1.313324023588974931e+00
4.116666666666666252e+00,3.032543983432278278e-03,3.046332299709320068e-01,1.107551679015159607e-01,4.252357482910156250e-01,2.007793285758681656e-01,-5.653106051162083423e-01,1.037472617630042226e-01,-2.322247109751248040e+00,6.594171020255180926e-02,1.495495195276129952e+00,1.311295833872813343e+00
4.133333333333332860e+00,4.264774081852496825e-03,3.036847114562988281e-01,1.092023029923439026e-01,4.247471392154693604e-01,1.998650194621650888e-01,-5.666522906653999048e-01,1.015242519363437762e-01,-2.324305652468001693e+00,6.509538565337820437e-02,1.491896102351895737e+00,1.311357054496169905e+00
4.150000000000000355e+00,4.252810737124157817e-03,3.035473525524139404e-01,1.072264164686203003e-01,4.253295958042144775e-01,1.978719814888308948e-01,-5.670790874221641742e-01,9.830365734382692788e-02,-2.323139466461396463e+00,6.405478647879263299e-02,1.487623993733419914e+00,1.311608857365428982e+00
4.166666666666666963e+00,4.186780871514678322e-03,3.036482036113739014e-01,1.068455129861831665e-01,4.256692528724670410e-01,1.974443478325886292e-01,-5.658155247146949840e-01,9.780180585956221861e-02,-2.321236724025901310e+00,6.343637969400436893e-02,1.485202156783368199e+00,1.309948705903648092e+00
4.183333333333333570e+00,2.640002743837120604e-03,3.046936988830566406e-01,1.052142530679702759e-01,4.272757470607757568e-01,1.945089458737884469e-01,-5.651393103352220226e-01,9.524517578461334788e-02,-2.316884917084644169e+00,6.258770288913136082e-02,1.482872285657588440e+00,1.310543195208562439e+00
4.200000000000000178e+00,1.212508854579419544e-03,3.060322403907775879e-01,1.039507612586021423e-01,4.284898936748504639e-01,1.918683994349211774e-01,-5.625272701194243830e-01,9.337803563318339273e-02,-2.311982720290336246e+00,6.161444658721756951e-02,1.481012330846247060e+00,1.310057756883594049e+00
4.216666666666666785e+00,6.665378752932640078e-04,3.065446615219116211e-01,1.022679582238197327e-01,4.295273423194885254e-01,1.893890998710154594e-01,-5.621737699735867011e-01,9.098686192563990027e-02,-2.309175496700645258e+00,6.048682421992016001e-02,1.478121074078406982e+00,1.309058761410523353e+00
4.233333333333333393e+00,1.826249037079454365e-03,3.057090938091278076e-01,1.015481278300285339e-01,4.292102754116058350e-01,1.895560622054793531e-01,-5.627109710177414792e-01,8.983337802679045025e-02,-2.310185102509298538e+00,5.981409247385909705e-02,1.474892242619596061e+00,1.307210278078656529e+00
4.250000000000000000e+00,2.978204381190568614e-03,3.046689927577972412e-01,9.881512075662612915e-02,4.283578097820281982e-01,1.874223294135049511e-01,-5.646104342203446258e-01,8.574905557251490118e-02,-2.313627241939873347e+00,5.833330536017948542e-02,1.471067471003400184e+00,1.307063773731096390e+00
4.266666666666666607e+00,2.496782231893107488e-03,3.048073649406433105e-01,9.670043736696243286e-02,4.297312200069427490e-01,1.848533992736809406e-01,-5.657190979409418841e-01,8.225189003617543182e-02,-2.311106121762571242e+00,5.741551971372689522e-02,1.467042680620799677e+00,1.307877058619826505e+00
4.283333333333333215e+00,2.031069035357352393e-03,3.051129281520843506e-01,9.649362415075302124e-02,4.308910667896270752e-01,1.845706261511628199e-01,-5.648373878341691467e-01,8.176596206130198885e-02,-2.307515993404928967e+00,5.697340222264195286e-02,1.464340100565590275e+00,1.305684962691084472e+00
4.299999999999999822e+00,1.692753766136205875e-03,3.053269088268280029e-01,9.433195739984512329e-02,4.317287504673004150e-01,1.824410215320192430e-01,-5.658359650242362759e-01,7.793287983577772138e-02,-2.306296019861207913e+00,5.576256369334453566e-02,1.461868778404548985e+00,1.305069484259639534e+00
4.316666666666666430e+00,2.240813954694687374e-03,3.049487173557281494e-01,9.302964061498641968e-02,4.314403533935546875e-01,1.818327028444164106e-01,-5.653983733930305622e-01,7.571317074255946855e-02,-2.306562377277418197e+00,5.457274470063179506e-02,1.458791347549511119e+00,1.304193531186858879e+00
4.333333333333333037e+00,2.857498374556011189e-03,3.044185936450958252e-01,9.197682142257690430e-02,4.319065511226654053e-01,1.815916411662463203e-01,-5.666713447086797473e-01,7.356074066604892381e-02,-2.306315728743701055e+00,5.391701883509119470e-02,1.455633039925032568e+00,1.303068481184356697e+00
